 latitude reduced regular latitude
 number points points 
 ------- ------- ------- ----------
 380 1060 1280 -16.7213062306908
 381 1056 1280 -17.0023365821593
 382 1052 1280 -17.2833669333469
 383 1048 1280 -17.5643972842478
 384 1044 1280 -17.8454276348561
 385 1040 1280 -18.126457985166
 386 1036 1280 -18.4074883351714
 387 1032 1280 -18.6885186848663
 388 1028 1280 -18.9695490342446
 389 1024 1280 -19.2505793833
 390 1020 1280 -19.5316097320262
 391 1016 1280 -19.812640080417
 392 1012 1280 -20.0936704284658
 393 1008 1280 -20.3747007761662
 394 1004 1280 -20.6557311235117
 395 1000 1280 -20.9367614704954
 396 996 1280 -21.2177918171107
 397 992 1280 -21.4988221633507
 398 988 1280 -21.7798525092085
 399 984 1280 -22.0608828546771
 400 980 1280 -22.3419131997493
 401 976 1280 -22.622943544418
 402 972 1280 -22.9039738886758
 403 968 1280 -23.1850042325154
 404 964 1280 -23.4660345759292
 405 960 1280 -23.7470649189096
 406 956 1280 -24.0280952614489
 407 952 1280 -24.3091256035393
 408 948 1280 -24.5901559451728
 409 944 1280 -24.8711862863414
 410 940 1280 -25.1522166270369
 411 936 1280 -25.433246967251
 412 932 1280 -25.7142773069753
 413 928 1280 -25.9953076462013
 414 924 1280 -26.2763379849202
 415 920 1280 -26.5573683231233
 416 916 1280 -26.8383986608016
 417 912 1280 -27.1194289979461
 418 908 1280 -27.4004593345475
 419 904 1280 -27.6814896705965
 420 900 1280 -27.9625200060835
 421 896 1280 -28.2435503409989
 422 892 1280 -28.5245806753329
 423 888 1280 -28.8056110090754
 424 884 1280 -29.0866413422163
 425 880 1280 -29.3676716747454
 426 876 1280 -29.648702006652
 427 872 1280 -29.9297323379256
 428 868 1280 -30.2107626685552
 429 864 1280 -30.4917929985299
 430 860 1280 -30.7728233278385
 431 856 1280 -31.0538536564695
 432 852 1280 -31.3348839844112
 433 848 1280 -31.6159143116519
 434 844 1280 -31.8969446381796
 435 840 1280 -32.1779749639819
 436 836 1280 -32.4590052890465
 437 832 1280 -32.7400356133605
 438 828 1280 -33.0210659369112
 439 824 1280 -33.3020962596853
 440 820 1280 -33.5831265816694
 441 816 1280 -33.8641569028498
 442 812 1280 -34.1451872232127
 443 808 1280 -34.4262175427438
 444 804 1280 -34.7072478614288
 445 800 1280 -34.9882781792528
 446 796 1280 -35.2693084962008
 447 792 1280 -35.5503388122576
 448 788 1280 -35.8313691274075
 449 784 1280 -36.1123994416347
 450 780 1280 -36.3934297549228
 451 776 1280 -36.6744600672554
 452 772 1280 -36.9554903786156
 453 768 1280 -37.236520688986
 454 764 1280 -37.5175509983491
 455 760 1280 -37.798581306687
 456 756 1280 -38.0796116139814
 457 752 1280 -38.3606419202135
 458 748 1280 -38.6416722253643
 459 744 1280 -38.9227025294142
 460 740 1280 -39.2037328323433
 461 736 1280 -39.4847631341314
 462 732 1280 -39.7657934347576
 463 728 1280 -40.0468237342006
 464 724 1280 -40.3278540324389
 465 720 1280 -40.6088843294502
 466 716 1280 -40.8899146252118
 467 712 1280 -41.1709449197006
 468 708 1280 -41.4519752128929
 469 704 1280 -41.7330055047645
 470 700 1280 -42.0140357952906
 471 696 1280 -42.2950660844458
 472 692 1280 -42.5760963722043
 473 688 1280 -42.8571266585394
 474 684 1280 -43.138156943424
 475 680 1280 -43.4191872268304
 476 676 1280 -43.70021750873
 477 672 1280 -43.9812477890938
 478 668 1280 -44.2622780678919
 479 664 1280 -44.5433083450937
 480 660 1280 -44.824338620668
 481 656 1280 -45.1053688945827
 482 652 1280 -45.3863991668049
 483 648 1280 -45.6674294373009
 484 644 1280 -45.9484597060362
 485 640 1280 -46.2294899729755
 486 636 1280 -46.5105202380823
 487 632 1280 -46.7915505013195
 488 628 1280 -47.072580762649
 489 624 1280 -47.3536110220315
 490 620 1280 -47.6346412794268
 491 616 1280 -47.9156715347936
 492 612 1280 -48.1967017880897
 493 608 1280 -48.4777320392715
 494 604 1280 -48.7587622882944
 495 600 1280 -49.0397925351124
 496 596 1280 -49.3208227796786
 497 592 1280 -49.6018530219444
 498 588 1280 -49.8828832618601
 499 584 1280 -50.1639134993745
 500 580 1280 -50.4449437344351
 501 576 1280 -50.7259739669878
 502 572 1280 -51.0070041969769
 503 568 1280 -51.2880344243453
 504 564 1280 -51.5690646490341
 505 560 1280 -51.8500948709826
 506 556 1280 -52.1311250901284
 507 552 1280 -52.4121553064074
 508 548 1280 -52.6931855197534
 509 544 1280 -52.9742157300982
